Treatment,CouponID,ProbeDepth,PercentageAtDepth
MediaControls,54,0,0
MediaControls,54,0.610932,0.00100041
MediaControls,54,1.22186,0.00147429
MediaControls,54,1.8328,0.00313286
MediaControls,54,2.44373,0.00500204
MediaControls,54,3.05466,0.00824021
MediaControls,54,3.66559,0.0227198
MediaControls,54,4.27652,0.11352
MediaControls,54,4.88745,0.863879
MediaControls,54,5.49839,3.12588
MediaControls,54,6.10932,6.09512
MediaControls,54,6.72025,8.61202
MediaControls,54,7.33118,9.99672
MediaControls,54,7.94211,11.2275
MediaControls,54,8.55304,11.8076
MediaControls,54,9.16398,12.1622
MediaControls,54,9.77491,12.5732
MediaControls,54,10.3858,10.9179
MediaControls,54,10.9968,5.99437
MediaControls,54,11.6077,2.16217
MediaControls,54,12.2186,0.926695
MediaControls,54,12.8296,0.528927
MediaControls,54,13.4405,0.399479
MediaControls,54,14.0514,0.348721
MediaControls,54,14.6624,0.31218
MediaControls,54,15.2733,0.2833
MediaControls,54,15.8842,0.254393
MediaControls,54,16.4952,0.233832
MediaControls,54,17.1061,0.226856
MediaControls,54,17.717,0.199345
MediaControls,54,18.328,0.159592
MediaControls,54,18.9389,0.12413
MediaControls,54,19.5498,0.0949862
MediaControls,54,20.1607,0.0757415
MediaControls,54,20.7717,0.0605511
MediaControls,54,21.3826,0.0403849
MediaControls,54,21.9935,0.0240888
MediaControls,54,22.6045,0.01032
MediaControls,54,23.2154,0.00250102
MediaControls,54,23.8263,0.000210612
MediaControls,54,24.4373,0
MediaControls,55,0,0
MediaControls,55,0.439112,0.021402
MediaControls,55,0.878224,0.0240837
MediaControls,55,1.31734,0.030162
MediaControls,55,1.75645,0.0353465
MediaControls,55,2.19556,0.0698247
MediaControls,55,2.63467,0.254551
MediaControls,55,3.07378,0.989218
MediaControls,55,3.51289,2.76673
MediaControls,55,3.95201,5.60388
MediaControls,55,4.39112,8.6385
MediaControls,55,4.83023,11.9537
MediaControls,55,5.26934,13.808
MediaControls,55,5.70845,15.111
MediaControls,55,6.14756,15.0048
MediaControls,55,6.58668,10.2493
MediaControls,55,7.02579,4.61517
MediaControls,55,7.4649,2.32289
MediaControls,55,7.90401,1.54971
MediaControls,55,8.34312,1.19961
MediaControls,55,8.78224,0.95004
MediaControls,55,9.22135,0.74432
MediaControls,55,9.66046,0.597877
MediaControls,55,10.0996,0.489412
MediaControls,55,10.5387,0.375429
MediaControls,55,10.9778,0.28124
MediaControls,55,11.4169,0.240351
MediaControls,55,11.856,0.224006
MediaControls,55,12.2951,0.216957
MediaControls,55,12.7342,0.190115
MediaControls,55,13.1734,0.177192
MediaControls,55,13.6125,0.178469
MediaControls,55,14.0516,0.159238
MediaControls,55,14.4907,0.141105
MediaControls,55,14.9298,0.130583
MediaControls,55,15.3689,0.121184
MediaControls,55,15.808,0.105171
MediaControls,55,16.2471,0.110943
MediaControls,55,16.6862,0.11743
MediaControls,55,17.1254,0.105759
MediaControls,55,17.5645,0.0933976
MediaControls,56,0,0
MediaControls,56,0.470458,0.00884284
MediaControls,56,0.940917,0.0151986
MediaControls,56,1.41138,0.0299199
MediaControls,56,1.88183,0.0572775
MediaControls,56,2.35229,0.111942
MediaControls,56,2.82275,0.247474
MediaControls,56,3.29321,0.654772
MediaControls,56,3.76367,1.88546
MediaControls,56,4.23413,4.4897
MediaControls,56,4.70458,8.9484
MediaControls,56,5.17504,14.2627
MediaControls,56,5.6455,16.8018
MediaControls,56,6.11596,14.1582
MediaControls,56,6.58642,9.18809
MediaControls,56,7.05688,5.53946
MediaControls,56,7.52733,3.57994
MediaControls,56,7.99779,2.64396
MediaControls,56,8.46825,2.13532
MediaControls,56,8.93871,1.78927
MediaControls,56,9.40917,1.56086
MediaControls,56,9.87963,1.38031
MediaControls,56,10.3501,1.20946
MediaControls,56,10.8205,1.04654
MediaControls,56,11.291,0.934427
MediaControls,56,11.7615,0.819621
MediaControls,56,12.2319,0.742346
MediaControls,56,12.7024,0.68218
MediaControls,56,13.1728,0.615808
MediaControls,56,13.6433,0.553004
MediaControls,56,14.1138,0.490652
MediaControls,56,14.5842,0.45008
MediaControls,56,15.0547,0.421567
MediaControls,56,15.5251,0.396395
MediaControls,56,15.9956,0.372203
MediaControls,56,16.466,0.364642
MediaControls,56,16.9365,0.337008
MediaControls,56,17.407,0.31176
MediaControls,56,17.8774,0.273902
MediaControls,56,18.3479,0.275083
MediaControls,56,18.8183,0.211148
MediaControls,57,0,0
MediaControls,57,0.284556,0.0138874
MediaControls,57,0.569112,0.0369559
MediaControls,57,0.853667,0.101455
MediaControls,57,1.13822,0.276153
MediaControls,57,1.42278,0.706457
MediaControls,57,1.70733,1.56459
MediaControls,57,1.99189,3.18412
MediaControls,57,2.27645,5.57479
MediaControls,57,2.561,8.37968
MediaControls,57,2.84556,11.2468
MediaControls,57,3.13011,12.6285
MediaControls,57,3.41467,12.9073
MediaControls,57,3.69923,11.825
MediaControls,57,3.98378,9.66812
MediaControls,57,4.26834,7.08717
MediaControls,57,4.55289,4.59225
MediaControls,57,4.83745,2.72694
MediaControls,57,5.122,1.61433
MediaControls,57,5.40656,1.02975
MediaControls,57,5.69112,0.735492
MediaControls,57,5.97567,0.548501
MediaControls,57,6.26023,0.437401
MediaControls,57,6.54478,0.361638
MediaControls,57,6.82934,0.305188
MediaControls,57,7.1139,0.275459
MediaControls,57,7.39845,0.24483
MediaControls,57,7.68301,0.219215
MediaControls,57,7.96756,0.199618
MediaControls,57,8.25212,0.184522
MediaControls,57,8.53667,0.175264
MediaControls,57,8.82123,0.162122
MediaControls,57,9.10579,0.157236
MediaControls,57,9.39034,0.151655
MediaControls,57,9.6749,0.148184
MediaControls,57,9.95945,0.130902
MediaControls,57,10.244,0.116963
MediaControls,57,10.5286,0.0957459
MediaControls,57,10.8131,0.0818585
MediaControls,57,11.0977,0.0661451
MediaControls,57,11.3822,0.0374445
MediaControls,58,0,0
MediaControls,58,0.345437,0.0274181
MediaControls,58,0.690874,0.0671015
MediaControls,58,1.03631,0.159979
MediaControls,58,1.38175,0.381443
MediaControls,58,1.72718,0.82914
MediaControls,58,2.07262,1.62188
MediaControls,58,2.41806,2.77569
MediaControls,58,2.76349,4.38751
MediaControls,58,3.10893,6.5408
MediaControls,58,3.45437,8.9195
MediaControls,58,3.79981,11.4945
MediaControls,58,4.14524,13.0414
MediaControls,58,4.49068,13.4046
MediaControls,58,4.83612,11.4385
MediaControls,58,5.18155,8.4172
MediaControls,58,5.52699,5.40706
MediaControls,58,5.87243,3.08654
MediaControls,58,6.21786,1.82054
MediaControls,58,6.5633,1.12658
MediaControls,58,6.90874,0.774038
MediaControls,58,7.25417,0.563912
MediaControls,58,7.59961,0.428676
MediaControls,58,7.94505,0.356753
MediaControls,58,8.29048,0.298738
MediaControls,58,8.63592,0.26226
MediaControls,58,8.98136,0.239399
MediaControls,58,9.3268,0.219239
MediaControls,58,9.67223,0.211
MediaControls,58,10.0177,0.19598
MediaControls,58,10.3631,0.195238
MediaControls,58,10.7085,0.175741
MediaControls,58,11.054,0.165595
MediaControls,58,11.3994,0.154839
MediaControls,58,11.7449,0.141276
MediaControls,58,12.0903,0.129408
MediaControls,58,12.4357,0.117063
MediaControls,58,12.7812,0.106944
MediaControls,58,13.1266,0.107792
MediaControls,58,13.472,0.118785
MediaControls,58,13.8175,0.0881618
MediaControls,59,0,0
MediaControls,59,0.497617,0.0142944
MediaControls,59,0.995233,0.0252962
MediaControls,59,1.49285,0.03769
MediaControls,59,1.99047,0.061273
MediaControls,59,2.48808,0.0950548
MediaControls,59,2.9857,0.144416
MediaControls,59,3.48332,0.230182
MediaControls,59,3.98093,0.371171
MediaControls,59,4.47855,0.73723
MediaControls,59,4.97617,1.79541
MediaControls,59,5.47378,4.8184
MediaControls,59,5.9714,11.3956
MediaControls,59,6.46902,20.3707
MediaControls,59,6.96663,24.3902
MediaControls,59,7.46425,17.7656
MediaControls,59,7.96187,8.64268
MediaControls,59,8.45948,3.68109
MediaControls,59,8.9571,1.83094
MediaControls,59,9.45472,1.07036
MediaControls,59,9.95233,0.684148
MediaControls,59,10.45,0.487587
MediaControls,59,10.9476,0.377087
MediaControls,59,11.4452,0.293971
MediaControls,59,11.9428,0.234706
MediaControls,59,12.4404,0.182293
MediaControls,59,12.938,0.125464
MediaControls,59,13.4357,0.072944
MediaControls,59,13.9333,0.0332197
MediaControls,59,14.4309,0.0139464
MediaControls,59,14.9285,0.00623705
MediaControls,59,15.4261,0.00321221
MediaControls,59,15.9237,0.00200763
MediaControls,59,16.4214,0.00171318
MediaControls,59,16.919,0.00112428
MediaControls,59,17.4166,0.000803054
MediaControls,59,17.9142,0.000588906
MediaControls,59,18.4118,0.000588906
MediaControls,59,18.9094,0.000321221
MediaControls,59,19.4071,0.000321221
MediaControls,59,19.9047,8.03E-05
MediaControls,60,0,0
MediaControls,60,0.307497,0.000152611
MediaControls,60,0.614993,0.000279787
MediaControls,60,0.92249,0.000585008
MediaControls,60,1.22999,0.000864795
MediaControls,60,1.53748,0.0014498
MediaControls,60,1.84498,0.00251808
MediaControls,60,2.15248,0.00409506
MediaControls,60,2.45997,0.00661314
MediaControls,60,2.76747,0.0126413
MediaControls,60,3.07497,0.021569
MediaControls,60,3.38246,0.0395262
MediaControls,60,3.68996,0.0871662
MediaControls,60,3.99746,0.322111
MediaControls,60,4.30495,1.49765
MediaControls,60,4.61245,5.17175
MediaControls,60,4.91995,11.7481
MediaControls,60,5.22744,17.8633
MediaControls,60,5.53494,20.6489
MediaControls,60,5.84243,17.0634
MediaControls,60,6.14993,10.7244
MediaControls,60,6.45743,5.31671
MediaControls,60,6.76492,2.56753
MediaControls,60,7.07242,1.59918
MediaControls,60,7.37992,1.10129
MediaControls,60,7.68741,0.81189
MediaControls,60,7.99491,0.610698
MediaControls,60,8.30241,0.451169
MediaControls,60,8.6099,0.359144
MediaControls,60,8.9174,0.284899
MediaControls,60,9.2249,0.237106
MediaControls,60,9.53239,0.20778
MediaControls,60,9.83989,0.191832
MediaControls,60,10.1474,0.173137
MediaControls,60,10.4549,0.151721
MediaControls,60,10.7624,0.137858
MediaControls,60,11.0699,0.125548
MediaControls,60,11.3774,0.116696
MediaControls,60,11.6849,0.119621
MediaControls,60,11.9924,0.122089
MediaControls,60,12.2999,0.0943135
MediaControls,61,0,0
MediaControls,61,0.699054,0.000845077
MediaControls,61,1.39811,0.00113557
MediaControls,61,2.09716,0.00190142
MediaControls,61,2.79622,0.00221833
MediaControls,61,3.49527,0.00245601
MediaControls,61,4.19433,0.00398771
MediaControls,61,4.89338,0.00528173
MediaControls,61,5.59243,0.00734161
MediaControls,61,6.29149,0.0132043
MediaControls,61,6.99054,0.0253787
MediaControls,61,7.6896,0.0812595
MediaControls,61,8.38865,0.765297
MediaControls,61,9.08771,7.20811
MediaControls,61,9.78676,20.6563
MediaControls,61,10.4858,26.9724
MediaControls,61,11.1849,23.0439
MediaControls,61,11.8839,10.6255
MediaControls,61,12.583,3.6472
MediaControls,61,13.282,1.84591
MediaControls,61,13.9811,1.12361
MediaControls,61,14.6801,0.752198
MediaControls,61,15.3792,0.518746
MediaControls,61,16.0782,0.407459
MediaControls,61,16.7773,0.35863
MediaControls,61,17.4764,0.322291
MediaControls,61,18.1754,0.284738
MediaControls,61,18.8745,0.254263
MediaControls,61,19.5735,0.228197
MediaControls,61,20.2726,0.196982
MediaControls,61,20.9716,0.175248
MediaControls,61,21.6707,0.151031
MediaControls,61,22.3697,0.124807
MediaControls,61,23.0688,0.0934603
MediaControls,61,23.7678,0.0621396
MediaControls,61,24.4669,0.0307133
MediaControls,61,25.166,0.00538737
MediaControls,61,25.865,0.000369721
MediaControls,61,26.5641,5.28E-05
MediaControls,61,27.2631,2.64E-05
MediaControls,61,27.9622,2.64E-05
MediaControls,62,0,0
MediaControls,62,0.399137,0.0214867
MediaControls,62,0.798275,0.0916522
MediaControls,62,1.19741,0.402725
MediaControls,62,1.59655,1.26711
MediaControls,62,1.99569,2.54135
MediaControls,62,2.39482,4.3774
MediaControls,62,2.79396,6.77721
MediaControls,62,3.1931,9.01769
MediaControls,62,3.59224,11.5552
MediaControls,62,3.99137,13.0822
MediaControls,62,4.39051,11.4146
MediaControls,62,4.78965,9.71764
MediaControls,62,5.18879,8.85189
MediaControls,62,5.58792,6.88347
MediaControls,62,5.98706,4.27051
MediaControls,62,6.3862,2.41083
MediaControls,62,6.78534,1.39198
MediaControls,62,7.18447,0.961196
MediaControls,62,7.58361,0.712019
MediaControls,62,7.98275,0.537717
MediaControls,62,8.38188,0.422694
MediaControls,62,8.78102,0.348629
MediaControls,62,9.18016,0.297307
MediaControls,62,9.5793,0.265038
MediaControls,62,9.97843,0.23884
MediaControls,62,10.3776,0.216176
MediaControls,62,10.7767,0.201153
MediaControls,62,11.1758,0.193773
MediaControls,62,11.575,0.176395
MediaControls,62,11.9741,0.167104
MediaControls,62,12.3733,0.152422
MediaControls,62,12.7724,0.148732
MediaControls,62,13.1715,0.141666
MediaControls,62,13.5707,0.130255
MediaControls,62,13.9698,0.120938
MediaControls,62,14.3689,0.102252
MediaControls,62,14.7681,0.0954994
MediaControls,62,15.1672,0.0914951
MediaControls,62,15.5664,0.10288
MediaControls,62,15.9655,0.0980642
MediaControls,63,0,0
MediaControls,63,0.277771,0.0224877
MediaControls,63,0.555542,0.0464921
MediaControls,63,0.833313,0.103182
MediaControls,63,1.11108,0.301257
MediaControls,63,1.38886,0.770152
MediaControls,63,1.66663,1.51002
MediaControls,63,1.9444,2.33901
MediaControls,63,2.22217,3.37726
MediaControls,63,2.49994,4.89393
MediaControls,63,2.77771,6.93927
MediaControls,63,3.05548,8.99117
MediaControls,63,3.33325,10.3139
MediaControls,63,3.61102,10.4227
MediaControls,63,3.8888,9.71041
MediaControls,63,4.16657,8.60579
MediaControls,63,4.44434,7.31536
MediaControls,63,4.72211,5.92193
MediaControls,63,4.99988,4.4191
MediaControls,63,5.27765,3.10271
MediaControls,63,5.55542,2.16306
MediaControls,63,5.83319,1.53874
MediaControls,63,6.11097,1.16824
MediaControls,63,6.38874,0.965194
MediaControls,63,6.66651,0.827104
MediaControls,63,6.94428,0.700623
MediaControls,63,7.22205,0.595689
MediaControls,63,7.49982,0.485735
MediaControls,63,7.77759,0.399863
MediaControls,63,8.05536,0.342624
MediaControls,63,8.33313,0.28936
MediaControls,63,8.61091,0.24692
MediaControls,63,8.88868,0.193447
MediaControls,63,9.16645,0.162042
MediaControls,63,9.44422,0.140888
MediaControls,63,9.72199,0.126716
MediaControls,63,9.99976,0.117459
MediaControls,63,10.2775,0.104097
MediaControls,63,10.5553,0.108987
MediaControls,63,10.8331,0.118636
MediaControls,63,11.1108,0.0962789
MediaControls,64,0,0
MediaControls,64,0.282847,0.00463535
MediaControls,64,0.565693,0.0081847
MediaControls,64,0.84854,0.0146742
MediaControls,64,1.13139,0.0310966
MediaControls,64,1.41423,0.0816351
MediaControls,64,1.69708,0.243343
MediaControls,64,1.97993,0.738133
MediaControls,64,2.26277,1.95577
MediaControls,64,2.54562,3.81126
MediaControls,64,2.82847,6.2716
MediaControls,64,3.11131,8.71655
MediaControls,64,3.39416,10.5846
MediaControls,64,3.67701,11.4354
MediaControls,64,3.95985,11.3645
MediaControls,64,4.2427,10.0792
MediaControls,64,4.52555,8.09718
MediaControls,64,4.80839,6.33088
MediaControls,64,5.09124,4.92743
MediaControls,64,5.37409,3.35978
MediaControls,64,5.65693,2.33778
MediaControls,64,5.93978,1.71775
MediaControls,64,6.22263,1.31747
MediaControls,64,6.50547,1.05959
MediaControls,64,6.78832,0.879868
MediaControls,64,7.07117,0.729789
MediaControls,64,7.35401,0.619547
MediaControls,64,7.63686,0.522841
MediaControls,64,7.91971,0.462608
MediaControls,64,8.20256,0.372152
MediaControls,64,8.4854,0.305456
MediaControls,64,8.76825,0.262255
MediaControls,64,9.0511,0.222868
MediaControls,64,9.33394,0.191241
MediaControls,64,9.61679,0.168939
MediaControls,64,9.89964,0.149338
MediaControls,64,10.1825,0.138266
MediaControls,64,10.4653,0.125207
MediaControls,64,10.7482,0.132677
MediaControls,64,11.031,0.130002
MediaControls,64,11.3139,0.0963623
MediaControls,65,0,0
MediaControls,65,0.552728,0.00245523
MediaControls,65,1.10546,0.00565446
MediaControls,65,1.65818,0.00729128
MediaControls,65,2.21091,0.0097961
MediaControls,65,2.76364,0.0154754
MediaControls,65,3.31637,0.0249243
MediaControls,65,3.8691,0.0482117
MediaControls,65,4.42183,0.125688
MediaControls,65,4.97455,0.485118
MediaControls,65,5.52728,2.34434
MediaControls,65,6.08001,7.93266
MediaControls,65,6.63274,15.512
MediaControls,65,7.18547,21.2334
MediaControls,65,7.7382,21.7485
MediaControls,65,8.29092,15.9589
MediaControls,65,8.84365,8.24936
MediaControls,65,9.39638,3.23591
MediaControls,65,9.94911,1.30132
MediaControls,65,10.5018,0.653487
MediaControls,65,11.0546,0.378849
MediaControls,65,11.6073,0.20981
MediaControls,65,12.16,0.118793
MediaControls,65,12.7128,0.0672583
MediaControls,65,13.2655,0.0438221
MediaControls,65,13.8182,0.0359852
MediaControls,65,14.3709,0.0300331
MediaControls,65,14.9237,0.0253707
MediaControls,65,15.4764,0.0243787
MediaControls,65,16.0291,0.0214522
MediaControls,65,16.5818,0.0191458
MediaControls,65,17.1346,0.0175586
MediaControls,65,17.6873,0.0147562
MediaControls,65,18.24,0.0140865
MediaControls,65,18.7928,0.0148554
MediaControls,65,19.3455,0.0133921
MediaControls,65,19.8982,0.0115073
MediaControls,65,20.4509,0.0115817
MediaControls,65,21.0037,0.0118545
MediaControls,65,21.5564,0.0112841
MediaControls,65,22.1091,0.0094241
MediaControls,66,0,0
MediaControls,66,0.819055,0.000175268
MediaControls,66,1.63811,0.000450688
MediaControls,66,2.45716,0.000475726
MediaControls,66,3.27622,0.000801223
MediaControls,66,4.09527,0.00245375
MediaControls,66,4.91433,0.0134956
MediaControls,66,5.73338,0.200306
MediaControls,66,6.55244,2.23817
MediaControls,66,7.37149,7.67825
MediaControls,66,8.19055,11.6193
MediaControls,66,9.0096,12.6969
MediaControls,66,9.82866,12.3244
MediaControls,66,10.6477,11.4666
MediaControls,66,11.4668,10.7284
MediaControls,66,12.2858,8.16261
MediaControls,66,13.1049,4.98559
MediaControls,66,13.9239,3.00984
MediaControls,66,14.743,2.31674
MediaControls,66,15.562,1.89249
MediaControls,66,16.3811,1.59601
MediaControls,66,17.2002,1.39941
MediaControls,66,18.0192,1.22174
MediaControls,66,18.8383,1.04427
MediaControls,66,19.6573,0.888081
MediaControls,66,20.4764,0.751898
MediaControls,66,21.2954,0.599866
MediaControls,66,22.1145,0.449887
MediaControls,66,22.9335,0.369514
MediaControls,66,23.7526,0.344751
MediaControls,66,24.5716,0.300884
MediaControls,66,25.3907,0.282531
MediaControls,66,26.2098,0.252736
MediaControls,66,27.0288,0.226871
MediaControls,66,27.8479,0.203385
MediaControls,66,28.6669,0.18318
MediaControls,66,29.486,0.165903
MediaControls,66,30.305,0.146924
MediaControls,66,31.1241,0.111746
MediaControls,66,31.9431,0.0845791
MediaControls,66,32.7622,0.0380831
MediaControls,67,0,0
MediaControls,67,0.427668,0.00721456
MediaControls,67,0.855337,0.0100489
MediaControls,67,1.283,0.0129862
MediaControls,67,1.71067,0.0180106
MediaControls,67,2.13834,0.0257405
MediaControls,67,2.56601,0.0326717
MediaControls,67,2.99368,0.0417672
MediaControls,67,3.42135,0.0572269
MediaControls,67,3.84901,0.0777884
MediaControls,67,4.27668,0.122467
MediaControls,67,4.70435,0.255086
MediaControls,67,5.13202,0.75673
MediaControls,67,5.55969,2.06677
MediaControls,67,5.98736,4.43995
MediaControls,67,6.41502,8.08771
MediaControls,67,6.84269,13.3756
MediaControls,67,7.27036,16.8719
MediaControls,67,7.69803,17.1436
MediaControls,67,8.1257,13.8314
MediaControls,67,8.55337,8.60942
MediaControls,67,8.98103,4.01591
MediaControls,67,9.4087,1.99743
MediaControls,67,9.83637,1.4283
MediaControls,67,10.264,1.14894
MediaControls,67,10.6917,0.923928
MediaControls,67,11.1194,0.75704
MediaControls,67,11.547,0.623493
MediaControls,67,11.9747,0.542612
MediaControls,67,12.4024,0.477578
MediaControls,67,12.83,0.407597
MediaControls,67,13.2577,0.333802
MediaControls,67,13.6854,0.266836
MediaControls,67,14.1131,0.210253
MediaControls,67,14.5407,0.180648
MediaControls,67,14.9684,0.17065
MediaControls,67,15.3961,0.156247
MediaControls,67,15.8237,0.146842
MediaControls,67,16.2514,0.130841
MediaControls,67,16.6791,0.122519
MediaControls,67,17.1067,0.112702
MediaControls,68,0,0
MediaControls,68,0.400015,0.0119268
MediaControls,68,0.800029,0.0327852
MediaControls,68,1.20004,0.125177
MediaControls,68,1.60006,0.595852
MediaControls,68,2.00007,1.69124
MediaControls,68,2.40009,3.34091
MediaControls,68,2.8001,6.03221
MediaControls,68,3.20012,9.15524
MediaControls,68,3.60013,11.5266
MediaControls,68,4.00015,13.1177
MediaControls,68,4.40016,12.2748
MediaControls,68,4.80018,9.94873
MediaControls,68,5.20019,8.9563
MediaControls,68,5.6002,7.91463
MediaControls,68,6.00022,5.55742
MediaControls,68,6.40023,3.09905
MediaControls,68,6.80025,1.47446
MediaControls,68,7.20026,0.752181
MediaControls,68,7.60028,0.489491
MediaControls,68,8.00029,0.382122
MediaControls,68,8.40031,0.331719
MediaControls,68,8.80032,0.303508
MediaControls,68,9.20034,0.282704
MediaControls,68,9.60035,0.260212
MediaControls,68,10.0004,0.241478
MediaControls,68,10.4004,0.214874
MediaControls,68,10.8004,0.201204
MediaControls,68,11.2004,0.192817
MediaControls,68,11.6004,0.17863
MediaControls,68,12.0004,0.165342
MediaControls,68,12.4005,0.15347
MediaControls,68,12.8005,0.145818
MediaControls,68,13.2005,0.136396
MediaControls,68,13.6005,0.127655
MediaControls,68,14.0005,0.117907
MediaControls,68,14.4005,0.103339
MediaControls,68,14.8005,0.0906222
MediaControls,68,15.2006,0.08681
MediaControls,68,15.6006,0.0967218
MediaControls,68,16.0006,0.0875724
